market_ids,city_ids,quarter,weights,nodes0,nodes1,nodes2,nodes3,income,income_squared,age,child
C05Q1,5,1,0.05,0.0026948541684417,1.0030869829167532,0.4012419954761788,1.531849046642505,0.0282731019242881,-0.3695120030506302,-0.2814023035173219,-0.2308510638297872
C05Q1,5,1,0.05,-0.4309726481545012,-0.4177437699852601,-0.1560082769297897,2.030023897112501,0.288824689460835,4.432706456736383,-0.134798829325446,-0.2308510638297872
C05Q1,5,1,0.05,-0.5242022196417565,0.3637171300299933,-0.442519040124781,0.2923221439959302,0.5763582816082558,9.889822331089064,0.4117448770426235,-0.2308510638297872
C05Q1,5,1,0.05,-0.3804235084305703,0.2257251318698846,-1.1852510841579804,-1.4783016139246534,0.2240389218505214,3.22595908691045,-0.0903470667546124,-0.2308510638297872
C05Q1,5,1,0.05,-0.1737481250376417,-0.2463979683775355,-0.6483608687456186,-1.2748918874373767,0.5763582816082558,9.889822331089064,-1.279931133628449,0.7691489361702127
C05Q1,5,1,0.05,-0.307731641428226,0.578630906976983,-0.7155171533607937,-0.7372489834975524,-0.6769993421404923,-12.687198095312766,0.8850325814895492,-0.2308510638297872
C05Q1,5,1,0.05,0.0624163452526413,-0.1984536684635887,-0.4033463746691205,-0.8205366063000301,-3.0051626855676394,-46.28657642166458,0.2398946201159644,-0.2308510638297872
C05Q1,5,1,0.05,-0.9458354275223764,0.9761933824553468,0.0170021449086302,0.8644787406508747,-0.3320469603249982,-6.786847702866993,1.2049755161595512,-0.2308510638297872
C05Q1,5,1,0.05,-0.169080213631736,-0.7196864059287067,1.247287881593747,0.2876689553612735,0.4118331705736651,6.747053207492698,0.2398946201159644,-0.2308510638297872
C05Q1,5,1,0.05,0.2159265640366859,1.159456977700901,-1.3352709359074957,0.3867611329301935,0.5082580185098902,8.582400221322729,1.0646181584646288,-0.2308510638297872
C05Q1,5,1,0.05,-0.6556075902423643,1.8669950317124613,0.7198227314983825,-0.8089449673423554,-1.0330796308258456,-18.52826548034457,0.3005192419323994,-0.2308510638297872
C05Q1,5,1,0.05,0.2304508163910685,0.8634084373381085,0.3051308859221978,1.2836430465951147,0.288824689460835,4.432706456736383,-0.0477874523358163,-0.2308510638297872
C05Q1,5,1,0.05,1.12583665308618,-0.6442282058103479,-0.7548338535434101,0.396395603950597,0.0325885522747793,-0.2910798419879796,-1.279931133628449,0.7691489361702127
C07Q1,7,1,0.05,-1.3205392773685478,-0.657513523661199,-0.2663715652587374,-0.5584395802225428,-1.5084169423595384,-25.930396587872814,-0.134798829325446,-0.2308510638297872
C07Q1,7,1,0.05,-0.2552583818008731,1.869362166169705,-0.6831789676189908,0.6976978680459178,1.3025440052090538,24.408289651330502,0.8850325814895492,-0.2308510638297872
C07Q1,7,1,0.05,-0.0342103880547672,-0.3156971673916198,-0.5420516364347301,-1.3907745151413675,1.2457221855976943,23.23422935773061,0.5353588330098003,-0.2308510638297872
C07Q1,7,1,0.05,-0.4267001680515876,1.2643181776988532,-0.2992782404808429,0.7760522522925274,0.3847184134936867,6.234301663566271,1.1308675440058296,-0.2308510638297872
C07Q1,7,1,0.05,1.460587980007496,-0.0216915753904747,0.0436410689552164,-1.4023733562889824,0.3189721589370755,4.997117399294837,1.0508248363322932,-0.2308510638297872
C07Q1,7,1,0.05,-1.3988307700657354,-0.1627709661781558,-0.91599304161417,-0.3257260531461884,0.4186690016618115,6.876553749950546,0.2398946201159644,-0.2308510638297872
C07Q1,7,1,0.05,0.0207854621106537,-0.9691521123612036,0.4241935212363887,-1.6656223477680778,0.650276862591781,11.319445180592028,0.1753560989783933,-0.2308510638297872
C07Q1,7,1,0.05,-0.022044810311957,-0.5579968140231506,0.6882832593798637,-0.4917069282129995,0.6754392957688715,11.808592520626007,-0.9232561896897162,0.7691489361702127
C07Q1,7,1,0.05,-0.9411320245432422,0.5793097031994775,-2.1615087231969343,0.2525045857225618,-0.1135864884374502,-2.927035954099111,-3.225841282683762,0.7691489361702127
C07Q1,7,1,0.05,0.732793998744476,-1.43137619972031,0.3181939699724814,0.2477843965809231,1.3904910679645113,26.23819602046392,-0.2814023035173219,-0.2308510638297872
C07Q1,7,1,0.05,-0.5357909227872596,-2.151066355545989,0.3056553898900664,-0.9690120925224004,0.9566446119108604,17.361260316623415,1.1308675440058296,-0.2308510638297872
C07Q1,7,1,0.05,-1.1472848509823017,1.4534551231131527,-0.1864562131037593,-1.280368703654256,0.611993690659606,10.577664980786892,0.781491902548709,-0.2308510638297872
C07Q1,7,1,0.05,-1.195307405269188,-1.240577047786544,1.260254585967011,-1.129548270328087,0.631852208082579,10.962080560533636,0.7254024358976654,-0.2308510638297872
C07Q1,7,1,0.05,-0.4845962345877267,0.0987754554263376,0.664022005323651,-1.1156516602419395,-0.0450602652995222,-1.6966321769105264,0.0699955833205669,-0.2308510638297872
C07Q1,7,1,0.05,-1.4395967006156,1.1303079533895084,-1.2065187868444855,-1.82337062197316,0.4994732302056892,8.414420984044426,-0.3354695247875976,-0.2308510638297872
C07Q1,7,1,0.05,0.4518793217182257,-1.2966953066906144,0.434273304614004,-1.0026376327269202,0.9681339879163868,17.591491908925548,1.0508248363322932,-0.2308510638297872
C07Q1,7,1,0.05,-1.74990181111996,-0.5178355844249345,-0.9014215254436412,0.4709485448560641,1.20815981749168,22.461655807753488,0.3576776557723478,-0.2308510638297872
C07Q1,7,1,0.05,-1.536428085516412,0.837671848704058,-1.8143351238847387,-0.0181120852341308,0.4417751672544323,7.314977443201158,0.9936664224923448,-0.2308510638297872
C07Q1,7,1,0.05,-2.638019575905691,-0.4460986303025211,0.1459847801708221,-0.6563718837067998,-0.0219518195956744,-1.2795972925922996,0.3850766299604622,-0.2308510638297872
C07Q1,7,1,0.05,-1.5233572777790172,0.7122053353394368,-3.721797987427563e-05,-1.1896941903557747,0.5869760558050672,10.094503355972831,0.6861817227443838,-0.2308510638297872
C08Q1,8,1,0.05,1.7513542365923485,-0.4243759306377013,0.11465586740028,0.3361607596846662,-0.9449057022973671,-17.105500955595588,-0.134798829325446,-0.2308510638297872
C08Q1,8,1,0.05,-0.6348222104978949,0.1502796933285895,0.6084722285121222,0.8103257400888899,0.1573804169417538,1.9930906130921928,0.1063632274914416,-0.2308510638297872
C08Q1,8,1,0.05,0.4941611251295481,0.4506078285266683,0.0012624975009335,1.0184589388080518,0.289959398765351,4.453917187616412,0.2706662787827181,-0.2308510638297872
C08Q1,8,1,0.05,-0.7185302419609679,-1.5481152773094684,0.5947628022710673,-1.2420967958467342,-0.3942343190016402,-7.868136048501441,0.1063632274914416,-0.2308510638297872
C08Q1,8,1,0.05,-0.3549415469669932,0.6032088702107098,-0.2209894666734158,-0.2097336587727612,-0.715450962402393,-13.330163855655726,1.2400668359708216,-0.2308510638297872
C08Q1,8,1,0.05,-2.197967961174063,0.774064465193985,-0.3925796046114044,-0.0255480318726267,-0.4003011313102593,-7.97320921314261,1.2285060135697452,-0.2308510638297872
C08Q1,8,1,0.05,-0.3729677637712158,0.2459397612188535,-1.0460297166926624,-0.225317880723154,-0.0492935389628357,-1.772913729052135,0.6659790154268643,-0.2308510638297872
C08Q1,8,1,0.05,0.2333611483140159,-0.837259682752383,-0.2341778823268944,0.4845254098015965,0.4010141288762519,6.54228424133288,0.0699955833205669,-0.2308510638297872
C08Q1,8,1,0.05,-0.6923608271764905,-0.3424200101357933,0.6895676711005929,1.8417457109852025,0.3904184408741624,6.341969531681329,0.3005192419323994,-0.2308510638297872
C08Q1,8,1,0.05,0.3001324434853906,1.6214755607273523,-0.2253824933554153,-1.2025592583805256,1.0650277891264397,19.543614602426945,-0.0903470667546124,-0.2308510638297872
C08Q1,8,1,0.05,-1.8369427474564624,1.411747830880126,0.9431128793461028,-0.2651371386332147,0.7634720319427775,13.52987754380888,0.8850325814895492,-0.2308510638297872
C08Q1,8,1,0.05,-1.7380887272039265,-0.7940551731563671,0.1823898154298538,0.0448267566726362,0.2424888086870336,3.5687653607891434,0.5118283355996063,-0.2308510638297872
C08Q1,8,1,0.05,-0.4069349870359943,0.175207013632589,-0.96504261001879,0.8334685032299245,-0.1404037997742122,-3.405989964543082,0.2706662787827181,-0.2308510638297872
C08Q1,8,1,0.05,-0.2731322227109468,0.0103253389737037,0.5085288056592533,0.2402771645030934,-1.5796683918277283,-27.001005672900767,-0.0903470667546124,-0.2308510638297872
C08Q1,8,1,0.05,-0.4487092816499109,1.6714159252683014,-0.0644667694377975,-1.0614430003020665,0.2373612154911235,3.4734243178419177,0.141454547302712,-0.2308510638297872
C08Q1,8,1,0.05,-0.6073350323096245,0.3075326252017458,0.2330962741565869,0.5017250397237586,0.0027138754104125,-0.8332805657554161,-1.1463997410039264,0.7691489361702127
C08Q1,8,1,0.05,0.5615169865837412,-0.546968475617806,0.3990742809821229,0.8665195177452147,-0.3346734958814341,-6.832673266965003,0.2398946201159644,-0.2308510638297872
C08Q1,8,1,0.05,-0.3455491920430162,0.0248579904281683,-0.8399148418826439,-0.4708826335598977,0.0809086901663942,0.5896691570662398,-2.5326941021238167,0.7691489361702127
C08Q1,8,1,0.05,-0.5004587859607507,0.7584607480059189,-1.1512679358144744,1.095710226575901,1.0650277891264397,19.543614602426945,0.781491902548709,-0.2308510638297872
C08Q1,8,1,0.05,2.070693646369796,2.345448167926851,0.985256342460326,0.4092226786325433,-0.0974325388468333,-2.6378341683598308,-0.5177910815815521,0.7691489361702127
C11Q1,11,1,0.05,0.1518244699957365,0.0579342527560584,0.889320998753015,0.1213966975005551,-0.5042162579213212,-9.761521484712262,-0.8279460098853915,0.7691489361702127
C11Q1,11,1,0.05,0.0673973079366599,-0.8366496255694256,-0.430464964441657,-0.3238502239105595,0.9694936615741518,17.61875540490621,-0.6608919252222254,0.7691489361702127
C11Q1,11,1,0.05,-0.3326118759093128,0.4813799588011088,-0.8410722406900619,-0.7811025244626144,0.7646991685358788,13.55398101388144,0.9485459872118748,-0.2308510638297872
C11Q1,11,1,0.05,1.3632130901027069,1.0607319423175294,2.3190820930153286,2.13872280910003,-0.6257858218223582,-11.826243153976364,1.091646830852548,-0.2308510638297872
C11Q1,11,1,0.05,-0.0694061280025958,0.7768542335142735,-0.1390236106131169,-0.2487340781724076,0.3137375746777024,4.898986837217052,0.2398946201159644,-0.2308510638297872
C11Q1,11,1,0.05,-0.0739640351767782,0.2270862989079516,0.8335870459535374,-0.2683689427872777,-0.5318097985208947,-10.232759722312268,0.3295067788056514,-0.2308510638297872
C11Q1,11,1,0.05,0.824537368864684,-0.1372793969404557,-0.2550505863665988,-0.9071345002546104,1.0437074932415342,19.11246262990032,1.0646181584646288,-0.2308510638297872
C11Q1,11,1,0.05,1.5686554582672556,0.1988462528706116,0.2483514917318035,0.4069532591766674,1.1140747543368157,20.538923422791346,0.4117448770426235,-0.2308510638297872
C11Q1,11,1,0.05,-0.3666922802092308,3.1221976053581577,1.2506952092666528,-0.778150953772771,0.7691136178013522,13.640714721907202,0.5118283355996063,-0.2308510638297872
C11Q1,11,1,0.05,-0.3023977044548864,0.8624941534282516,0.7425502401544158,0.4320850171444933,0.5767800827051666,9.897949177228613,0.4877307840205458,-0.2308510638297872
C11Q1,11,1,0.05,-1.0412026932145977,-1.366521277320862,-1.2691737558488956,-1.8395140332712936,0.0691856337231104,0.3755596480370258,1.2049755161595512,-0.2308510638297872
C11Q1,11,1,0.05,0.7976158184455171,-0.3005341874122184,0.1439216921505751,-0.8757648245573937,0.834606959621139,14.93208575767288,0.1063632274914416,-0.2308510638297872
C11Q1,11,1,0.05,1.2363101894155093,-0.7921362990594906,-0.015244234210339,-0.6289383921543447,-0.3676578401880004,-7.4069815217654735,0.4377203634458841,-0.2308510638297872
C11Q1,11,1,0.05,0.5359839271385562,0.7325449756219174,-0.9264509915162428,-1.2950309513738278,0.3007375399256577,4.6555176728408725,-2.5326941021238167,0.7691489361702127
C11Q1,11,1,0.05,2.2061042109634483,0.1942519876561415,-0.6922444703135779,0.3796858771530429,0.4565051720092103,7.59502653873318,-0.2301090091297712,-0.2308510638297872
C11Q1,11,1,0.05,-1.1636989059350236,-0.7409904642201323,0.2527242975139812,-0.2340778537068935,-1.532898426142971,-26.299395140576387,0.3850766299604622,-0.2308510638297872
C11Q1,11,1,0.05,0.3014952552770272,0.186145888391701,0.0521939102194103,-1.3803397924258063,-0.5246333737043809,-10.11034836619372,0.9485459872118748,-0.2308510638297872
C11Q1,11,1,0.05,-0.5570691455973114,-0.1530775437015498,0.6709938069262827,0.5472748232283621,-0.4934418750406752,-9.577104842181512,0.1753560989783933,-0.2308510638297872
C11Q1,11,1,0.05,-0.4239231705380946,-0.314375807473329,1.3372172446426096,-0.1231975387716218,-0.2147571878725251,-4.726410302507034,-3.225841282683762,0.7691489361702127
C11Q1,11,1,0.05,0.6835438934773285,-1.874979315501785,0.2169556298535728,0.0489054596132855,-0.0273645907000616,-1.377376597534024,0.5118283355996063,-0.2308510638297872
C12Q1,12,1,0.05,0.0548489684398321,-0.1535758684408764,-0.6237698849679512,0.6063903670598835,-0.1572895596461592,-3.7068296802518432,0.4377203634458841,-0.2308510638297872
C12Q1,12,1,0.05,-2.3326574919262293,7.668989745268908e-05,0.2834497972163743,-2.109277948528687,0.2642737458303816,3.974414715867951,0.834601727862657,-0.2308510638297872
C12Q1,12,1,0.05,-0.6734980622241528,-0.6119900886020946,0.8548887528871939,-0.305769500691553,-0.7075131896193501,-13.197675220981978,-0.5177910815815521,0.7691489361702127
C12Q1,12,1,0.05,-1.644047001378686,0.1296528588591499,-0.4270237335669088,0.3464317269149872,-2.1120381671200503,-34.67893069048897,-3.225841282683762,0.7691489361702127
C12Q1,12,1,0.05,0.2767954195507026,0.4207490635503091,-0.8875900379582048,-1.4938400306978268,-2.544499270327946,-40.49870447617737,-2.127228994015653,0.7691489361702127
C12Q1,12,1,0.05,0.0220912266247575,0.5128312474633461,-0.0409902786423951,-2.106753556849404,0.3055458520136671,4.745530022685273,-0.7409346328957618,0.7691489361702127
C12Q1,12,1,0.05,1.0216997176895397,-0.7382845175927949,-0.6011126508651963,-1.6596019177796073,-0.0703257662450838,-2.1513729431825084,0.4630381714301741,-0.2308510638297872
C12Q1,12,1,0.05,-0.7891330192629287,-0.9791629479730976,-1.327211796739758,1.0737802760413937,0.3378070550519592,5.350660666422883,0.5118283355996063,-0.2308510638297872
C12Q1,12,1,0.05,0.2006107011109867,0.2979131654804977,-0.4310423611770118,1.3782183965657215,0.7974888863302638,14.199153473003932,0.5118283355996063,-0.2308510638297872
C12Q1,12,1,0.05,0.0991432250288629,-0.8500218947897207,-0.8981840241247989,0.7546959768659371,-0.7577272312466565,-14.033670304143598,0.645359728224129,-0.2308510638297872
C12Q1,12,1,0.05,1.1984727637617931,0.1926574280312576,-0.1774471779737151,0.6806644953087873,-0.7075131896193501,-13.197675220981978,-0.5867839530685037,0.7691489361702127
C12Q1,12,1,0.05,-0.8663959743716638,-0.2834765608064044,-0.7216910594591661,-1.2558087798267508,0.9694936615741518,17.61875540490621,1.2514955317944447,-0.2308510638297872
C12Q1,12,1,0.05,0.92582869587315,-1.970260369601862,1.1186167978133903,0.1877897189848244,0.7905000740861574,14.061460865334084,0.7995104080513875,-0.2308510638297872
C12Q1,12,1,0.05,-0.150060532511295,0.0281741219591768,1.255821655233172,-0.3268957105545616,0.4776232307933057,7.997283332645182,0.0699955833205669,-0.2308510638297872
C12Q1,12,1,0.05,-1.5293164425035937,-0.6284719272783493,-0.7291661834386207,0.6211299393003787,0.3283059289045553,5.17222965928535,-0.0069654578155615,-0.2308510638297872
C12Q1,12,1,0.05,0.660868021825011,-0.3711831704171084,0.2827422241229907,-1.1476503443430692,0.2128941926254821,3.019215386113302,0.3850766299604622,-0.2308510638297872
C12Q1,12,1,0.05,-0.7731260921569646,-1.0768865225212076,-0.7157231810804426,0.279091055397206,-0.0361343657615655,-1.5356743096023138,-2.127228994015653,0.7691489361702127
